evidence_id,from_user,to_user,action,location,remarks,timestamp,id,created_at,updated_at
61a667d2-d65c-4bd5-badc-65e0c80e629a,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,b80c2b1a-1780-4057-9c0b-6454c31fb53f,2026-08-29 12:45:07,2026-08-29 12:45:07
222d6737-fb88-436b-a288-6090056a4d05,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,b811c6f1-a879-40ec-b6a1-740bf834819e,2026-08-29 12:45:08,2026-08-29 12:45:08
bc422527-c134-4c3b-8913-6a3b4755feca,,,Evidence Registered,Tirthahalli Cross,Evidence logged for case CR-2026-DET-074,2026-08-29 12:45:07,b8967503-3746-49aa-afd1-224dae11cae6,2026-08-29 12:45:07,2026-08-29 12:45:07
54927003-698a-4095-b6c5-1a4ad88709d9,,,Evidence Registered,Harpanahalli Junction,Evidence logged for case CR-2026-DET-237,2026-08-29 12:45:08,b8be9580-b093-4c78-84ac-09d8b961d679,2026-08-29 12:45:08,2026-08-29 12:45:08
51dc9c9f-e703-4a21-9cfd-22d451bb1813,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b97f7eb9-836e-4b8a-bbc8-a1ab1ce1bfad,2026-08-29 12:45:07,2026-08-29 12:45:07
de7ae201-7b7d-4197-94e7-f67c20c0fad7,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,b99dcf19-9752-4d86-a6aa-626e5850d824,2026-08-29 12:45:07,2026-08-29 12:45:07
5c82878a-430a-4c07-aace-87a01f99bde8,,,Evidence Registered,Bellary City Center,Evidence logged for case CR-2026-DET-088,2026-08-29 12:45:07,ba59e0a8-8276-499d-8ecf-3c431fddd920,2026-08-29 12:45:07,2026-08-29 12:45:07
dd086460-e5dd-465a-b6f2-2567a95c5387,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,baa55dc9-e80a-401b-952b-c37904f194d8,2026-08-29 12:45:08,2026-08-29 12:45:08
afe69959-7777-43e9-8ba8-fbfcd29dce57,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,bb44c963-677f-4f29-affb-f2e9c6d50b44,2026-08-29 12:45:07,2026-08-29 12:45:07
fd444b6c-43bf-4da2-8fde-039b9fa53e7d,,,Evidence Registered,Bagalkote Main Road,Evidence logged for case CR-2026-DET-317,2026-08-29 12:45:08,bb4c8630-cd46-465e-841f-fabccd7a948b,2026-08-29 12:45:08,2026-08-29 12:45:08
363c00b4-f382-41f7-8e1b-6723715dc8a4,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,bb95c1a5-4398-4b99-b8d9-7dfca57b310f,2026-08-29 12:45:07,2026-08-29 12:45:07
b48de7fd-f70a-4f7c-8816-85d0ce1bd5de,,,Evidence Registered,Karwar Port Road,Evidence logged for case CR-2026-UKN-001,2026-08-29 12:45:07,bb9e05d9-2ab1-4714-8517-c2bbe042fc41,2026-08-29 12:45:07,2026-08-29 12:45:07
d491808e-a66e-465a-9295-b787bb9e08a4,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,bc33a2d0-4841-4521-8d2c-2ef73d513387,2026-08-29 12:45:07,2026-08-29 12:45:07
9f68143d-f5d2-48c0-a7f2-92fbf61131f8,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,bc6e753a-5a20-42cd-8d24-ddcfceffce30,2026-08-29 12:45:08,2026-08-29 12:45:08
bb1a0c46-0133-4492-b916-b824aecc3d64,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,bc7bb924-595a-4e96-9bb3-1636d7608ca6,2026-08-29 12:45:07,2026-08-29 12:45:07
f57e22da-64c4-49d0-880a-e70cb36eee4d,,,Evidence Registered,Gauribidanur Cross,Evidence logged for case CR-2026-DET-140,2026-08-29 12:45:07,bc8d8360-02e4-4454-9201-a9b9e18f74df,2026-08-29 12:45:07,2026-08-29 12:45:07
98baaafb-1cfb-4ef9-988b-7501eac3801a,,,Evidence Registered,Puttur Town Center,Evidence logged for case CR-2026-MNG-005,2026-08-29 12:45:07,bd55a8c8-0b0a-4e05-926f-0a36e084d18f,2026-08-29 12:45:07,2026-08-29 12:45:07
c7094e09-4539-499d-a079-e93eb774591d,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,bdc19ea9-d568-41cd-aae9-fe39dd8bda97,2026-08-29 12:45:07,2026-08-29 12:45:07
68aedf49-d23f-4d34-82d0-bf0597a8bb37,,,Evidence Registered,Mysuru-Mandya Highway,Evidence logged for case CR-2026-MND-002,2026-08-29 12:45:07,be4e5772-3915-4a96-a93f-9538dbe808da,2026-08-29 12:45:07,2026-08-29 12:45:07
cd18c356-aa5c-4d02-a188-65f6a7cddc82,,,Evidence Registered,Mandya Town Center,Evidence logged for case CR-2026-DET-142,2026-08-29 12:45:08,be7308e8-8fae-42d6-b451-ee7224bd41a4,2026-08-29 12:45:08,2026-08-29 12:45:08
40b52f5d-5f2a-42d8-9089-591551cccfd9,,,Evidence Registered,Jayanagar 4th Block,Evidence logged for case CR-2026-DET-168,2026-08-29 12:45:08,bf58b1f2-09ed-4b71-8ebc-63c79e414317,2026-08-29 12:45:08,2026-08-29 12:45:08
2ce7f237-4390-409e-b15e-26bb20f27158,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,bf62fe79-dda1-4130-9675-b06ad044e13a,2026-08-29 12:45:08,2026-08-29 12:45:08
8030806d-2c67-41b5-9291-73a3aa99186c,,,Evidence Registered,Betageri Cross,Evidence logged for case CR-2026-DET-167,2026-08-29 12:45:08,bfb344be-1549-4477-b12d-6628bc63ccb4,2026-08-29 12:45:08,2026-08-29 12:45:08
9b162d40-237d-43c9-b0b6-5ec860a75a99,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,bfbdf7e5-be92-45aa-b153-21e105e3abca,2026-08-29 12:45:07,2026-08-29 12:45:07
9f2257f3-4e9f-46c2-ac00-a3bafe1ca43c,,,Evidence Registered,Koramangala Layout,Evidence logged for case CR-2026-DET-067,2026-08-29 12:45:07,c01994f7-159b-4005-a570-a1c2ac201046,2026-08-29 12:45:07,2026-08-29 12:45:07
4b550da8-ad2a-4460-b117-72e59bdac041,,,Evidence Registered,Haveri Bus Stand Area,Evidence logged for case CR-2026-DET-046,2026-08-29 12:45:07,c0707607-7425-4311-8bc3-7ecbd0a7cb95,2026-08-29 12:45:07,2026-08-29 12:45:07
6fadf846-cbd6-4d54-8abf-a7714092bae0,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,c0a27313-e8bf-4541-a60f-8d2a58bc6017,2026-08-29 12:45:07,2026-08-29 12:45:07
5c5d8121-6023-4931-b95b-ee3663d16d62,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,c0eb6e74-371d-43ce-9a11-1eeb31f757d3,2026-08-29 12:45:08,2026-08-29 12:45:08
64c010e7-07fa-4d12-8943-483092f8c8d0,,,Evidence Registered,Hiriyur Junction,Evidence logged for case CR-2026-DET-211,2026-08-29 12:45:08,c227215a-39b5-4e63-a37d-6a7f4712c86a,2026-08-29 12:45:08,2026-08-29 12:45:08
40ffa22b-1fe3-4686-a564-29c65b3a24fd,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,c22b9823-822e-4ac5-9674-8290d974f252,2026-08-29 12:45:07,2026-08-29 12:45:07
a91d732d-0701-43eb-baa2-e6403ff9b815,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,c24cd686-c22c-4a96-b97d-1d63d6c954bd,2026-08-29 12:45:08,2026-08-29 12:45:08
ceb2f9a4-d3b8-4bc2-8739-0217d06fed38,,,Evidence Registered,Indi Town Center,Evidence logged for case CR-2026-DET-081,2026-08-29 12:45:07,c27d944e-31c9-4cdc-8f48-f25851cb9102,2026-08-29 12:45:07,2026-08-29 12:45:07
4343a2a5-db4a-40a9-b12a-b6dd5e5e9c10,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,c302784b-1953-45a3-bfd9-cb27c9045507,2026-08-29 12:45:08,2026-08-29 12:45:08
bbf6aeb9-692c-495a-8ddd-46d7c65821a9,,,Evidence Registered,Haveri Bus Stand Area,Evidence logged for case CR-2026-HVR-001,2026-08-29 12:45:07,c333b8fd-fd05-495b-b119-3507e90b38d8,2026-08-29 12:45:07,2026-08-29 12:45:07
db1305d2-e39d-40bc-a039-9af60f9916ec,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,c3a8ac99-668c-4aca-a047-82ab289f1853,2026-08-29 12:45:08,2026-08-29 12:45:08
2f9a3613-3b71-4c31-8670-b0427ebed6b0,,,Evidence Registered,Tiptur Market Area,Evidence logged for case CR-2026-DET-190,2026-08-29 12:45:08,c3a9bceb-c4f8-4d16-8848-ef5c003fb65c,2026-08-29 12:45:08,2026-08-29 12:45:08
18109322-3fde-4546-8a8a-badacc8dff6c,,,Evidence Registered,Bangarapet Station Road,Evidence logged for case CR-2026-DET-021,2026-08-29 12:45:07,c4450b9a-1889-453e-8b68-7eb857551ba0,2026-08-29 12:45:07,2026-08-29 12:45:07
c7094e09-4539-499d-a079-e93eb774591d,,,Evidence Registered,Betageri Cross,Evidence logged for case CR-2026-DET-100,2026-08-29 12:45:07,c45cd43c-fe8f-4b7e-a4d4-c3677b1fe4cd,2026-08-29 12:45:07,2026-08-29 12:45:07
c2072eb6-d311-4a4d-bd83-e097f30dbd57,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,c4791ab8-c6db-4843-9467-2447ae5dd992,2026-08-29 12:45:07,2026-08-29 12:45:07
ce8686f6-ddee-4e5c-bf4c-6fddcee4dd68,,,Evidence Registered,Mandya Town Center,Evidence logged for case CR-2026-DET-148,2026-08-29 12:45:08,c4b3e209-61ce-4084-b1b8-a2f41529a46f,2026-08-29 12:45:08,2026-08-29 12:45:08
2feaac6b-313d-48e5-81cd-fc3783882e2b,,,Evidence Registered,Jayanagar 4th Block,Evidence logged for case CR-2026-DET-126,2026-08-29 12:45:07,c4c41a7b-1d7a-4c7c-aa59-ccf64a92cb99,2026-08-29 12:45:07,2026-08-29 12:45:07
cd18c356-aa5c-4d02-a188-65f6a7cddc82,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,c4fa67e2-379a-477a-99b4-4dbd48d641f1,2026-08-29 12:45:08,2026-08-29 12:45:08
3866ab22-1816-4a22-8b14-bb902267d090,,,Evidence Registered,Haveri Bus Stand Area,Evidence logged for case CR-2026-DET-121,2026-08-29 12:45:07,c538875a-0af2-46e8-a922-5140b4d9ab64,2026-08-29 12:45:07,2026-08-29 12:45:07
050a7cd2-5dc5-418c-9445-dc830eb074b7,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-DET-273,2026-08-29 12:45:08,c5f9ab9c-d755-4767-acca-93dedfd2a669,2026-08-29 12:45:08,2026-08-29 12:45:08
95be534c-6b91-4976-b26b-938c8ad238d0,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,c6020eca-2312-4fda-8095-4b5bbb9620dd,2026-08-29 12:45:07,2026-08-29 12:45:07
05317ab5-7948-4198-bf14-6882c9955f9e,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,c61ce904-1d36-45c0-894d-44af7bdc31ce,2026-08-29 12:45:08,2026-08-29 12:45:08
bb72002d-8378-4325-a8b4-0813c16f406c,,,Evidence Registered,Hiriyur Junction,Evidence logged for case CR-2026-DET-080,2026-08-29 12:45:07,c69c578e-d8e1-4479-b427-ffa81c198ef4,2026-08-29 12:45:07,2026-08-29 12:45:07
0a1ef191-e432-4e05-93dd-c6a6b51d0495,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Devaraja Market Zone,Evidence logged for case CR-2026-DET-265,2026-08-29 12:45:08,c77502e7-e866-49f1-9f8a-59cf0441c7e1,2026-08-29 12:45:08,2026-08-29 12:45:08
a3a3b948-505a-44db-8da3-7c2bde0985e6,,,Evidence Registered,KR Puram Transit Corridor,Evidence logged for case CR-2026-DET-230,2026-08-29 12:45:08,c82857b2-e69f-4922-9cce-c6382c57d8dd,2026-08-29 12:45:08,2026-08-29 12:45:08
64b6af8b-df48-42c5-a39d-a7d4433f4064,,,Evidence Registered,Shimoga City Center,Evidence logged for case CR-2026-DET-248,2026-08-29 12:45:08,c840ad98-169c-4c8e-b558-4cedd36d7dd0,2026-08-29 12:45:08,2026-08-29 12:45:08
5b53672a-c193-466a-b123-d118f2bcff11,,,Evidence Registered,Gulbarga University Road,Evidence logged for case CR-2026-DET-052,2026-08-29 12:45:07,c846ca5d-a1c6-44bf-bee9-b1bf63ff5913,2026-08-29 12:45:07,2026-08-29 12:45:07
c27a871f-3743-43bf-bfea-9761dbb262bf,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,c84b42ec-5817-4868-ac1c-6015d33621b4,2026-08-29 12:45:07,2026-08-29 12:45:07
a91d732d-0701-43eb-baa2-e6403ff9b815,,,Evidence Registered,Tumkuru Industrial Road,Evidence logged for case CR-2026-DET-187,2026-08-29 12:45:08,c84cdd18-72f9-4237-ae4f-2c36c34e45a4,2026-08-29 12:45:08,2026-08-29 12:45:08
9bea3b39-33be-4d65-bea2-5360b8d4f8fc,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,c86d8d9b-87e3-4822-aa75-bb91ec0410b2,2026-08-29 12:45:07,2026-08-29 12:45:07
845bcfa0-a74a-45b9-b911-b8999da4b764,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,c9021470-d72a-4588-8943-724f91fa7b16,2026-08-29 12:45:08,2026-08-29 12:45:08
07f2aed0-e2b5-413b-8350-bad43cde8174,,,Evidence Registered,KR Puram Transit Corridor,Evidence logged for case CR-2026-DET-260,2026-08-29 12:45:08,c925119e-9f13-44e1-b635-c92b16b1065d,2026-08-29 12:45:08,2026-08-29 12:45:08
26d82653-f89e-4dc6-aa9e-b786bc9f5fa9,,,Evidence Registered,Virajpet Cross Road,Evidence logged for case CR-2026-DET-205,2026-08-29 12:45:08,c957176e-effe-4610-85cc-f15589015e5d,2026-08-29 12:45:08,2026-08-29 12:45:08
5ddfc35f-f3ba-4dd6-bbdb-cd9d067ef097,,,Evidence Registered,Ballari Mines Sector B,Evidence logged for case CR-2026-DET-286,2026-08-29 12:45:08,c968260e-89f3-44ba-90d5-899501eca31e,2026-08-29 12:45:08,2026-08-29 12:45:08
95334815-43eb-45de-a597-86ce273c57d5,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-DET-051,2026-08-29 12:45:07,c973f114-de74-40f0-bde0-a242ebb3b199,2026-08-29 12:45:07,2026-08-29 12:45:07
bfc8963b-fffb-4728-abc3-db4098dbba93,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,ca34defa-d65c-46af-8413-a4e62f8c8764,2026-08-29 12:45:08,2026-08-29 12:45:08
402c33ee-4aae-4080-994a-6cb2d6b7ecf0,,,Evidence Registered,Davanagere Market Road,Evidence logged for case CR-2026-DET-189,2026-08-29 12:45:08,ca45894a-40b6-4d28-a08b-c631e1c1480d,2026-08-29 12:45:08,2026-08-29 12:45:08
9c1af2b9-20e2-41f4-90fb-4730986fe371,,,Evidence Registered,Chowk Survey Layout,Evidence logged for case CR-2026-DET-161,2026-08-29 12:45:08,ca475eda-fe02-47e6-810c-e28955569bd0,2026-08-29 12:45:08,2026-08-29 12:45:08
478e98b7-4fb9-40b4-b3bc-148bdb6f23fa,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,ca59dd88-74e8-4161-8e4a-f70fa8b923dd,2026-08-29 12:45:08,2026-08-29 12:45:08
5ede10fa-8aab-485b-a620-5b1569f858d9,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,cbfdd981-078f-4cdd-b6a3-8b06445dde5f,2026-08-29 12:45:08,2026-08-29 12:45:08
32d4b1c8-c39c-4a25-bbf9-e501a199a3d3,,,Evidence Registered,KR Puram Transit Corridor,Evidence logged for case CR-2026-DET-115,2026-08-29 12:45:07,cc894d3d-bebf-4571-9fab-c2588fdee3b6,2026-08-29 12:45:07,2026-08-29 12:45:07
23622dc7-fdc2-464a-a655-69629f3e2cbe,,,Evidence Registered,Raichur Town Center,Evidence logged for case CR-2026-DET-141,2026-08-29 12:45:08,cca5e45b-a031-4684-8581-feb81c334dad,2026-08-29 12:45:08,2026-08-29 12:45:08
6fadf846-cbd6-4d54-8abf-a7714092bae0,,,Evidence Registered,Whitefield Cyber Cell Beat,Evidence logged for case CR-2026-DET-007,2026-08-29 12:45:07,ccbca0d5-c840-4bf3-a46d-fbb95c569d6d,2026-08-29 12:45:07,2026-08-29 12:45:07
56c01d24-8078-400b-9d4e-85c25fb04a9b,,,Evidence Registered,Arsikere Town Road,Evidence logged for case CR-2026-DET-312,2026-08-29 12:45:08,ccd0c50c-674c-450c-b246-418068568ae1,2026-08-29 12:45:08,2026-08-29 12:45:08
2364680e-0ba6-4de8-8096-c5c1eac8d33a,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,cd62d766-c3fe-4bae-99f9-c37dd2968b84,2026-08-29 12:45:07,2026-08-29 12:45:07
a91933d5-94aa-49c3-ae61-ca9ee73592f0,,,Evidence Registered,Tirthahalli Cross,Evidence logged for case CR-2026-DET-104,2026-08-29 12:45:07,cdbfe97c-b8cf-4739-8876-6235d1002e88,2026-08-29 12:45:07,2026-08-29 12:45:07
a859b95c-0c2e-401e-84b9-94a55e6ff2c1,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,cdfe5eea-15f5-4a1e-9436-57cf79b1e455,2026-08-29 12:45:07,2026-08-29 12:45:07
08f81cff-ba01-4a64-b4c4-f9ee16153be1,,,Evidence Registered,Camp Area Patrol,Evidence logged for case CR-2026-DET-206,2026-08-29 12:45:08,ce34aca4-f081-4e30-bd3a-94322a964e5f,2026-08-29 12:45:08,2026-08-29 12:45:08
d93b5eb9-4323-4f36-989f-3c9dd2ba939d,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,cf1ac898-5e00-445d-a006-94ece0dd8492,2026-08-29 12:45:07,2026-08-29 12:45:07
a19fc8b0-c2b2-4f51-a342-23fe585eb266,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,cfcb27d7-46c1-4424-8842-81d8c97a1678,2026-08-29 12:45:07,2026-08-29 12:45:07
ffecacf7-b242-4792-b6cd-d1e8237615ab,,,Evidence Registered,Chamarajanagar Town,Evidence logged for case CR-2026-DET-124,2026-08-29 12:45:07,d0e3c1ad-b40f-41bc-ae3b-3c0b904aa6a2,2026-08-29 12:45:07,2026-08-29 12:45:07
ac990c4e-fe0e-43d3-9730-dff57ccde939,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,d122d64b-123e-40c5-9503-9dc9af8b08aa,2026-08-29 12:45:08,2026-08-29 12:45:08
5b55b10e-9852-4078-9ea0-02377ad8ff7c,,,Evidence Registered,Gundlupet Junction,Evidence logged for case CR-2026-DET-119,2026-08-29 12:45:07,d171e28d-befa-42b3-8e33-d452af12c47a,2026-08-29 12:45:07,2026-08-29 12:45:07
5f5197e8-a3f8-4a70-8808-3db248367098,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d213a559-ac37-4c1a-887a-1f84d7cf1517,2026-08-29 12:45:07,2026-08-29 12:45:07
5b50830d-e92d-463f-a010-7fb15edfb035,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,d272ed62-abff-41b3-b3c6-c075e1fbe7c7,2026-08-29 12:45:08,2026-08-29 12:45:08
688c8619-92c4-4d36-949d-ff3a7718bb32,,,Evidence Registered,Hiriyur Junction,Evidence logged for case CR-2026-DET-300,2026-08-29 12:45:08,d277d722-dcf4-4f7a-a739-70e715a1cb6f,2026-08-29 12:45:08,2026-08-29 12:45:08
1ea8d308-4250-4a47-94a5-0691bc6d0c7f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d355890f-2ba5-4477-9b6d-8e75e823dad5,2026-08-29 12:45:07,2026-08-29 12:45:07
21ca4243-dba6-4ee2-9604-b202e7fefe86,,,Evidence Registered,Bagalkote Main Road,Evidence logged for case CR-2026-DET-102,2026-08-29 12:45:07,d392afd4-7a5f-4d47-9dc5-9a99e0a7fee6,2026-08-29 12:45:07,2026-08-29 12:45:07
111b1769-9245-435d-85e5-f56d912c93b8,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d3b480ba-05bd-49c0-b1b4-b99ad2a3ec19,2026-08-29 12:45:07,2026-08-29 12:45:07
7be8128e-d71d-4735-821d-9f5ac86eff0f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d3ba9b0f-79da-4bf4-8554-d21b050239ee,2026-08-29 12:45:07,2026-08-29 12:45:07
5b55b10e-9852-4078-9ea0-02377ad8ff7c,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d565b8fd-445a-45fc-94ae-2a7ad895ddd0,2026-08-29 12:45:07,2026-08-29 12:45:07
ed627d56-720b-4e4a-b890-092cd85a5982,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d58491ee-0bfb-4e77-9423-0ba10b89d448,2026-08-29 12:45:07,2026-08-29 12:45:07
7b68e0fd-eab9-4143-9362-2c58e905d567,,,Evidence Registered,Yadgir Road Junction,Evidence logged for case CR-2026-DET-133,2026-08-29 12:45:07,d611743c-7159-4f23-be0d-2dc6e4043851,2026-08-29 12:45:07,2026-08-29 12:45:07
a16c06ec-e188-4fe5-842e-ed86db3d7cac,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,d6f22d92-9d02-4af0-afbb-516ca2e4e596,2026-08-29 12:45:08,2026-08-29 12:45:08
42dd02e0-1ede-427f-afc5-044cf0165373,,,Evidence Registered,Hubli Traffic Island,Evidence logged for case CR-2026-DWD-002,2026-08-29 12:45:07,d6f34100-6352-4e13-a343-36ec71473fae,2026-08-29 12:45:07,2026-08-29 12:45:07
9f2257f3-4e9f-46c2-ac00-a3bafe1ca43c,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,d84633b8-dc36-492a-af2c-d4a28cae3eb8,2026-08-29 12:45:07,2026-08-29 12:45:07
ffecacf7-b242-4792-b6cd-d1e8237615ab,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d871d63d-d8dd-4ebe-84fd-87b293268f11,2026-08-29 12:45:07,2026-08-29 12:45:07
ccb2fbfe-9bf3-4988-80f8-8c0a9de9c16b,,,Evidence Registered,Ballari Mines Sector B,Evidence logged for case CR-2026-DET-055,2026-08-29 12:45:07,d8b0e4b0-1e38-413d-a407-f385e0628380,2026-08-29 12:45:07,2026-08-29 12:45:07
9b162d40-237d-43c9-b0b6-5ec860a75a99,,,Evidence Registered,Gundlupet Junction,Evidence logged for case CR-2026-DET-060,2026-08-29 12:45:07,d8c98735-304f-453d-99c9-9531e4b2eee4,2026-08-29 12:45:07,2026-08-29 12:45:07
1c64b050-b551-4be1-840f-4ffd541ad2e6,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,d8e5f7e9-6143-406a-874c-6e97a7ea9580,2026-08-29 12:45:07,2026-08-29 12:45:07
e37ad692-32e5-48d6-a71a-cf92f71d1080,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,dab14fdc-39a7-4a3e-bc43-3c41be745a5e,2026-08-29 12:45:08,2026-08-29 12:45:08
b78a3f3e-a758-4e67-9731-832906457c29,,,Evidence Registered,Surathkal Beach Road,Evidence logged for case CR-2026-DET-279,2026-08-29 12:45:08,dab45bc6-f873-4f18-a4ee-f80c4ce3a3b9,2026-08-29 12:45:08,2026-08-29 12:45:08
64a54be8-4501-4a55-914b-61de02efe519,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Vani Vilas Mohalla,Evidence logged for case CR-2026-MYS-004,2026-08-29 12:45:07,dab737e5-2066-4b0e-9588-1fe9a214531e,2026-08-29 12:45:07,2026-08-29 12:45:07
6669178e-4e99-46e5-8285-49a66f7432f6,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,dd8fa441-2e34-49dd-9226-d41a3e8e42b3,2026-08-29 12:45:08,2026-08-29 12:45:08
e5f5eabf-ec6e-449a-8088-92a4556db205,,,Evidence Registered,Homnabad Cross,Evidence logged for case CR-2026-DET-045,2026-08-29 12:45:07,ddcb4811-2c91-4456-9584-95e3769d1b05,2026-08-29 12:45:07,2026-08-29 12:45:07
0bdf6198-119f-4e80-b77a-bbbd0b5b9a97,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,de3cd919-789e-496f-a60c-90c466060d2b,2026-08-29 12:45:07,2026-08-29 12:45:07
deeb80e5-b678-4751-bef7-69cc02f9e793,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,de4b6369-983a-40f5-b41f-9ef11460c079,2026-08-29 12:45:08,2026-08-29 12:45:08
1d739511-14d5-445f-980f-ea5bce8af4c0,,,Evidence Registered,Mandya Town Center,Evidence logged for case CR-2026-MND-001,2026-08-29 12:45:07,def8563e-2f52-42c7-a708-22e81f9a3ca3,2026-08-29 12:45:07,2026-08-29 12:45:07
b91a4300-89c2-484f-846d-00bd85866a33,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,df00dfdd-0b3b-42f4-bb09-89dbc1c583e4,2026-08-29 12:45:08,2026-08-29 12:45:08
74e2feb0-a648-4cb2-b0de-40d3209e63a3,,,Evidence Registered,Chitradurga Fort Area,Evidence logged for case CR-2026-DET-066,2026-08-29 12:45:07,df2e7f61-21d1-4cba-bb4f-fd2fbae1fd66,2026-08-29 12:45:07,2026-08-29 12:45:07
